Rating,Description
5,"Outdoor area di tengah kota gini perlu diperbanyak di Jakarta, Hutan Kota GBK termasuk tempat yang cocok buat nongkrong dan piknik santai bareng keluarga, temen, dan bahkan komunitas, cocok banget buat me time atau bengong apalagi dilengkapi fasilitas toilet umum.."
4,"Suasananya tenang cocok untuk healing saat lelah bekerja, pas juga buat deep talk sama pasangan hehe.. klo boleh saran buat pengelola GBK untuk jam operasional nya alangkah lebih baik mungkin klo sesi 1 mulai dari jam 08:00 - 11:00 WIB, sesi 2 nya jam 14:00 - 18:00 WIB"
5,"Cocok untuk meditasi dari penatnya hidup,lu dengerin lagu favorit+ngemil ringan sambil menatap birunya langit,hijaunya rumput & pohon, orang-orang yg sedang sendirian/bersama dengan teman.
That's the simple peace situation i ever did sabtu lalu,
Dan gw baru tau ketika ada event muslimat NU, ternyata hutan kota GBKnya ditutup😂
Karena gw lewat jalur tikus gw bisa masuk ke dalam hutannya dengan rasa guilty pleasure 🤭 jadi serasa milik gw pribadi untuk sesaat pas hari Sabtu 😂
Mana ada yg liatin gw mulu lagi dari jauh ya udeh gw cabut aja langsung daripada terjadi apa-apa ye kan.
Skuy,kemari yg mau chill enjoy untuk sesaat kali aja kita bisa kenalan dengan orang random & menambah relasi baru😁✌️"
5,"Kesini jam 3 sore dan ternyata rame banget, banyak orang yang pada duduk-duduk sambil ngobrol sama teman2 mereka (sayapun juga😃).
Untuk kumpul-kumpul bareng teman-teman cocok banget, kita di bolehin bawa alas untuk duduk + bawa makanan & minuman sendiri sambil nikmatin tempatnya.
sayangnya kita cuma di bolehin sampai jam 5-6 sore, karna tempatnya tutup saat magrib."
4,Memang paling asyik utk jalan ngumpul2 dg keluarga maupun teman sambil belajar mengetahui sejarah juga menikmati pemandangan. Tempat yg luas klu capek tempat duduk disediakan terlebih ditaman2nya yg cukup sejuk. Meski berjalan kaki cukup melelahkan tersedia kereta yg mengantar berkeliling utk pilihan yg kelelahan.
5,"Mantab... Tugu monas bangunan bersejarah yang tetap kokoh sampai sekarang....
Kalo siang lumayan terik cuaca beda dengan kunjungan 5th yg lalu.  Efek banyak pohon rindang yg ditebang.

Semoga kedepan bisa rindang lagi...."
4,"Ikonnya kota Jakarta
Klo pagi bnyk digunakan msyarakat skitar utk joging (berolahraga) di sekitar monasnya
Bisa jg mmbeli oleh2 d warung2 skitaran monasnya"
5,"Ini kenapa namanya Air Mancur dan Cahaya. Kan ini Monas.

Ikon Indonesia banget. Berada di Ibukota DKI JAKARTA.

Pokoknya indah banget dah kalau sudah kemari. Mantabz, istimewa dan luar biasa"
5,Menarik jika di isi dengan program kebangsaan dan ditambah 1 jam lagi jadwal bukanya
4,"Tempat yg asik buat olahraga pagi, banyak kegiatsn yg bisa kita lakukan bersama keluarga dan temen² gratis pula"
5,Bagus dan cukup terawat. Tiket murah. Jam operasional seharusnya bisa lebih lama. Ini jam 3 sudah tutup.
5,Senang bisa legalisir sertifikat Akreditasi cuman nunggu 5 mnt doang pelayanan bagus
4,"Bisa belajar banyak mengenai berbagai kain yang ada di Indonesia krn di sini banyak terdapat berbagai macam kain dari seluruh propinsi di Indonesia.
Museum ini tempatnya adem karena banyak pepohonan yang rindang. Selain itu museum cukup luas dan di sini bisa belajar membatik juga.
Harga tiket untuk masuk ke museum ini sangat murah dan terjangkau. Selain itu, transportasi ke museum ini pun sangat mudah krn banyak transportasi umum yang dapat digunakan untuk mendatangi museum ini."
5,"Kegiatan paling seru di sini itu yang batik.
Dari ukuran kecil sebesar saputangan sampai lebih dari 1 meter juga ada. Hasilnya boleh di bawa pulang.
Area museum rapi dan terawat.
Bisa lihat taman tempat tanaman2 yg di pakai utk membatik.
Koleksi batik nusantara juga ada.
Lalu ada area digitalnya jadi kita bisa coba pakai beraneka ragam batik secara komputerisasi. Ini juga seru juga 😁
Tiket masuk dewasa 5k anak2 2k"
4,"Cheap admission fee, free parking included. Fun and unique experience if you also join the batik workshop. The batik workshop was on a separate admission fee of 50K Rupiah.

While the batik workshop is fun, the textile museum was just okay. They provide informative labels on each display item. However, I feel that the museum have not provide any interesting story on the history or development of Indonesian fabrics/textile."
4,"minus: karena ini bangunan yang sebelumnya tempat tinggal kemudian dialih fungsikan sebagai panti dan sekarang menjadi museum, jdi memang bangunannya terkesan bukan seperti museum, untuk alurnya jujur sedikit bingung apalagi saya yang tanpa pemandu, jdi ada bangunan utama dan bangunan2 lain yang fungsinya juga sebagai tmpat simpan koleksinya, saya kira cuma gedung utama saja yang jadi museum, pas iseng muterin area sekitar ternyata masih ada beberapa tempat untuk melihat2 koleksinya. alurnya bikin pusing karena bnyk bangunan yang tak terhubung dan harus di masuki satay2 krna memang dulu nya tmpt ini bukan bangunan untuk museum.

plus: disaat cuaca jkt yg panasnyq gak tertolong, pas masuk kawasan sini berasa adem aja, mungkin disekitarnya krna ada bnyk pohon2 besar yang rindang, di sini juga kita bisa belajar membatik, harga 50rb (kebetulan saya berkunjubg di hari sabtu) dan hasilnya bisa kita bawa pulang.

saran bagi pengelola: mungkin bisa ditambahkan papan penunjuk arah, biar orang yang baru masuk seperti saya gak menebak2 “harus kemana lagi ya dari sini”. satu lagi, gedung ini butuh perawatan secara berkala, karena saya ligat disetiap bangunan dan area sekitar banyak yang sudah terlihat usang dan kurang bersih."
4,"Museum yang luas dan indah. Tempatnya keren. Museum utamanya luas dan tersedia aneka inventaris batik, kain, selendang dengan nilai seni yang indah dan unik. Area museumnya luas dan sejuk. Lalu ada juga galeri di area luar museum, ada pendopo untuk belajar batik. Tersedia juga taman dan mushola. Area parkirnya juga luas.

Untuk tiket masuk, itu tergantung usia (anak/dewasa/mahasiswa) dan tergantung kapan datangnya. Karena saya datang weekend dan kategori dewasa, dikenakan biaya Rp15.000

Jika ingin belajar membatik, letaknya di samping ujung belakang area utama museum. Dikenakan biaya Rp50.000 dengan fasilitas kain untuk membatik, motif batik bebas memilih, alat-alat membatik sudah disediakan, diberikan panduan dan arahan, canting boleh dibawa pulang, dan hasil membatik juga bisa dibawa pulang.

Cocok untuk kalangan umur. Lokasinya luas dan nyaman. Letaknya juga strategis, terlebih jika menggunakan kereta/KRL. Jika datang menggunakan KRL, turun di Stasiun Tanahabang dan ambil JPO arah keluar sebelah kanan (ada plang nama museumnya). Tinggal lurus saja di trotoar, museumnya ada pas di sebelah kanan.

Informasi lebih lengkap bisa dicek di Instagram Museum Tekstil. Karena mereka sangat update terkait perkembangan museum. Semoga ulasan ini dapat membantu. Ayo ke museum!"
5,bisa melihat berbagai macam jenis kain terutama batik dan belajar cara membuat batik
5,"Mengikuti Talkshow "" Menyingkap Pesona Wastra Indonesia "" yang di selenggarakan oleh Pusaka Indonesia  di museum ini merupakan pengalaman yg tak terlupakan, melihat koleksi koleksi kain batik yg cantik dengan beragam sejarah dan tehnik pembuatan nya, terima kasih atas sambutan yg baik dan keramahan nya 🙏🏼"
5,Tempatnya adem. Parkiran luas. Banyak pohon rimbun. Biaya tiket 5rb atau 10rb lupa. Kesini karna mau ke pendopo batik belajar bikin batik. Guide nya artikulatif bgt dan ramah. Saran kesini pas weekday jd kondusif dan jgn kesiangan. Karna maksimal untuk ngebatik sampai jam 14 an. Biaya 50k. Bisa pembayaran qris tenang aja. Banyak motif ngebatiknya. Bebas pilih. Pokoknya worth it banget buat tema jalan jalan yg bermanfaat dengan harga segitu. Dan salah satu tempat wisata edukasi rekomen. Dikantin nya juga ada juss. Enak start 12k. Jadi kita bisa minum jus sambil ngebatik 🤭
5,"Museum pribadi yang tersembunyi di tengah Jakarta.

Tempatnya strategis banget, bisa diakses TJ, dan ada di pinggir jalan. Dari depan seperti rumah pada umumnya tapi ternyata di dalam luas banget.

Museum ini adalah museum pribadi Pak Syahrial. Free entry tapi wajib reservasi dulu dan ada jadwal visit yang disediakan. Selama keliling di museum akan dipandu oleh pemandu museumnya yang sangat informatif dan menjawab dengan sabar pertanyaan-pertanyaan pengunjung😀

Di dalam museumnya, berisi koleksi pribadi Pak Syahrial dari berbagai macam jenis dan asal. Mulai dari arca, piring dari Cina, patung dari pedalaman Indonesia, hingga lukisan dari negara-negara Barat. Lengkap dan banyak sekali tapi masih terawat dengan sangat baik. Di beberapa bagian museum ada yang prohibited untuk difoto, tapi di area kebunnya bebas foto-foto kok.

Anyway, walaupun di tengah kota tapi suasananya adem banget karena banyak pepohonan. Dari seluruh ruangan, secara personal paling suka dengan ruangan kamar mandi Alm Pak Syahrial, unik banget. Definitely recommended this place! Selain dapet foto yang bagus, juga dapet ilmu-ilmu sejarah yang insightful👍"
5,"1. Salah satu hidden gem buat yang suka sejarah di tengah Kemang. Transportasi ke tempat ini juga cukup mudah, tinggal naik metrotrans koridor 5N dari halte busway Duren Tiga, turun di Jalan Kemang Timur XVII, terus jalan ke arah belakang dari tempat turun sekitar 60 meter (patokannya di seberang museum, ada pohon mangga).
2. Untuk ke museum ini, harus booking H-2 via link yang ada di IG mereka @museumditengahkebun.
3. FYI, barang-barang di museum ini koleksi pribadi ya, dari masa prasejarah (sebelum masehi) sampai koleksi dari abad ke-20.
4. Engga ada HTMnya, bener-bener gratis.
5. Museum hanya buka Sabtu-Minggu, dengan tur seharinya ada 2 jadwal (pagi dan siang).
6. Di dalam museum dilarang mengambil foto sama sekali. Hanya diperkenankan mengambil foto di kebunnya.
7. Tas, jaket dll harus disimpan di dalam loker yang disediakan/disimpan di dalam mobil (kalau bawa).
8. Pakai pakaian yang nyaman dan engga ribet. Takutnya nyenggol koleksi yang ada di sana. Ginjalmu dijual belum tentu bisa mengganti koleksi yang rusak.
9. Disediakan sandal untuk masuk ke dalam museum. Jadi jangan pake sepatu yang ribet ngelepasnya, daripada baru kelar nyopot sepatu, turnya udah kelar saking ribetnya sepatumu.
10. Ada spot parkir di dalam walaupun tidak terlalu luas. Disarankan naik transportasi umum/motor."
5,"finally kesampaian jugaaa main ke museum iniiiiiii. seneng bgttt. museum ini gratis tis tis tis gaes. cuma buka di weekend aja, tapi ga tiap weekend. pokoknya harus pantengin ignya pasti ada info kalo weekend itu bakal dibuka apa engga. ini museum koleksi pribadi ya. takjub bgt sama alm. pak Sjahrial yang ngoleksi ribuan bahkan kayaknya lebih dehh. bahkan ada satu peninggalan yang harus dijemput ke Australia. salut juga sama tour guidenya ngejelasin detail setiap barang koleksi, gimana beliau bisa dapetinnya dan kenapa beliau sukak bgt sama koleksi barang"" porselen dari china. ah kadang ngebayangin pasti keren bgt kalo alm pak Sjahrial yang ceritain. sayang bgt tau museum ini uda terlambat buat ketemu beliau. dan kerennya lagi, beliau berwasiat buat dimakamkan di halaman museum ini. rumahnya teduh banget, asri, ga panas, bikin betah berlama"". halamannya luas, ada kolam renang. oiya, selama proses tour ga boleh foto"" koleksi ya. bole foto"" nya di taman aja. tapi, yaa mana sempet juga sih foto""in barang koleksinya, kita bakal dibuat sibuk dan terpukau dgn cerita dan perjalanannya. cocok bgt buat dikunjungi sama orang"" yang suka sejarah atau cinta bgt main ke museum kayak aku. hehe sekian. apakah bakal ke sini lagi? tentu saja iyaaaa. aku akan datang lagi."
5,"Truly hidden gem museum! Randomly found this museum untuk menikmati weekend di Kemang. Seperti museum pada umumnya, awalnya ngga punya ekspektasi yang tinggi sama museum ini. Surprisingly, I was totally amazed with this museum.

Museum ini aslinya adalah rumah pribadi milik (alm.) Mr. Sjahrial yang sejak muda memiliki hobi mengoleksi barang-barang antik dan bersejarah. Terdapat ±4.000 koleksi yang berasal dari Indonesia dan luar negeri.

Di dalam museum kita dipandu oleh seorang guide yang akan menjelaskan setiap ruangan beserta koleksi di dalamnya. Setiap ruangan memiliki nama yang diberi nama oleh Mr. Sjahrial sendiri. Terdapat beberapa aturan yang harus diikuti oleh pengunjung salah satunya adalah tidak diperkenankan untuk mengambil foto di dalam museum.

Sesuai dengan namanya “Museum di Tengah Kebun”, museum ini dibangun di tengah kebun seluas 3.500 meter persegi. Sangat luas dan asri. Di area kebun pengunjung diperbolehkan mengambil foto.

Museum ini dibuka GRATIS untuk publik hanya pada waktu weekend (Sabtu-Minggu). Sebelum berkunjung di museum ini kita harus melakukan reservasi terlebih dahulu.

This museum deserves to be well known!
I had a great weekend here and I will surely visit this place again."
5,"Awalnya susah sekali membuat reservasi ke museum ini. Mencoba via google dan IG tetapi tiada balasan dari adminnya. Tapi akhirnya kami bisa juga mengunjungi museum ini. Cuma 1 kata aja LUAR BIASA KOLEKSINYA, mulai jaman pra sejarah hingga abad 20, dikumpulkan dari seluruh dunia melalui balai lelang internasional (sebagian hadiqh kolega) sejak pak Syahrial Djalil berusia 30-an.

Masuk museum gratis, berombongan maksimal 16 orang, balita kurang disarankan mengingat koleksi museumnya tdk ada pelindungnya.

Konsep kunjungan museum dibuat seperti sedang bertamu, karena sesungguhnya tempat ini memang adalah rumah tinggal yg didedikasikan oleh pemiliknya utk menjadi museum. Rumahnya adem dikelilingi taman, sirkulasi udaranya bagus. Sungguh sebuah pengalaman tour house yg menyenangkan.

Gerbang museum  seperti gerbang rumah pada umumnya. Hanya berupa pintu kayu yg selalu tertutup. Ada bel di pojok kanan, nanti ada penjaga yg membukakan pintu.

Banyak aturannya utk mengunjungi museum ini
1. Disarankan datang 30 menit sebelumnya
2. Tdk boleh membawa tas besar. Tas kecil boleh diselempang ke depan
3. Berganti sandal japit yg disediakan krn khawatir sepatu kita terlalu kotor utk menginjak karpet di dalam rumah.
4. Disediakan air minum di pendopo
5. Tdk boleh berfoto di dalam museum, hanya boleh berfoto di areal taman belakang dan selasar saja.

Sedikit saran utk pengelola museum
1. Dibeberapa sudut debu cukup tebal agak disayangkan. Mengurangi keindahan koleksi.
2. Beberapa koleksi kayu ada kotoran rayapnya, mungkin bisa di cek utk dirawat agar koleksi yg berharga tersebut dapat tahan lama.
3. Beri kesempatan pengunjung rombongan berfoto sepuasnya di areal yg dibolehkan, karena pengalaman kami hari ini, foto2 sangat terbatas waktunya dengan alasan jam 12:30 sudah ada rombongan ke dua. Kami jd terburu2 dan jd tdk konsentrasi mendengarkan uraian guidenya.
(Mungkin pengunjung lain ada pengalaman berbeda bs berfoto sepuasnya di halaman belakang)

Endingnya tetep merekomendasikan museum ini untuk dikunjungi. Terimakasih."
5,"It was really an unforgettable inadvertently strayed visiting in such a significant museum. Over 4000 antique precious collected from all over the world with an artistic design and decoration, you can see a monumentally graveyard of previous owner Mr.Djalil in the corner of the lawn, who is a really respectable man."
5,"Pengalaman ke museum paling seruu! Suasananya adem dan koleksinya punya sejarah yang menarik. Amazed sama isi rumahnya. Minusnya hanya waktu menunggu  rombongan lain untuk hadir sekitar 30-50 menit, tapi waktu menunggu bisa diisi untuk foto foto di depan rumah. Suasananya juga adem, hijau, rindang, jadi bikin happy."
5,"Daftar di DM IG nya.
Ga ada biaya masuk."
4,"Ramai, murah, wahananya bnyak yg berkurang ,
& shower di kamar bilasny lebih diperhatikan lagi, di kamar bilas wanita hanya ad 4 shower, gordenny juga kurang lebar sedikit,"
4,"Menurut saya lumayan banyak perubahan...
Apalagi tempat bermainnya udh mulai sedikit...
Untuk kolam lumayan bersih walaupun ada beberapa daun² di dalam kolam...
Fasilitas yg disediakan mulai dari ruang ganti baju,kamar mandi,toilet,warung,musik,gazebo/tempat ddk, dll
Semoga kolam ini lebih dirawat dan diperbaiki lagi agak sama seperti dlu..."
